Measure:volume,Left-Lateral-Ventricle,Left-Inf-Lat-Vent,Left-Cerebellum-White-Matter,Left-Cerebellum-Cortex,Left-Thalamus,Left-Caudate,Left-Putamen,Left-Pallidum,3rd-Ventricle,4th-Ventricle,Brain-Stem,Left-Hippocampus,Left-Amygdala,CSF,Left-Accumbens-area,Left-VentralDC,Left-vessel,Left-choroid-plexus,Right-Lateral-Ventricle,Right-Inf-Lat-Vent,Right-Cerebellum-White-Matter,Right-Cerebellum-Cortex,Right-Thalamus,Right-Caudate,Right-Putamen,Right-Pallidum,Right-Hippocampus,Right-Amygdala,Right-Accumbens-area,Right-VentralDC,Right-vessel,Right-choroid-plexus,5th-Ventricle,WM-hypointensities,Left-WM-hypointensities,Right-WM-hypointensities,non-WM-hypointensities,Left-non-WM-hypointensities,Right-non-WM-hypointensities,Optic-Chiasm,CC_Posterior,CC_Mid_Posterior,CC_Central,CC_Mid_Anterior,CC_Anterior,BrainSegVol,BrainSegVolNotVent,lhCortexVol,rhCortexVol,CortexVol,lhCerebralWhiteMatterVol,rhCerebralWhiteMatterVol,CerebralWhiteMatterVol,SubCortGrayVol,TotalGrayVol,SupraTentorialVol,SupraTentorialVolNotVent,MaskVol,BrainSegVol-to-eTIV,MaskVol-to-eTIV,lhSurfaceHoles,rhSurfaceHoles,SurfaceHoles,EstimatedTotalIntraCranialVol,SegmentedTotalIntracranialVol
sub-NDARYD666FL0,5640.7,390.4,15426.9,68056.9,7991.6,4481.1,5704.4,1828.5,629.8,1889.3,22263.4,4737.7,1782.8,378242.6,678.1,4787.0,0.0,0.0,5424.4,301.8,15385.0,67349.1,7862.1,4734.6,5507.9,1838.2,4575.9,1927.4,704.8,4579.5,0.0,0.0,0.0,11.7,0.0,0.0,0.0,0.0,0.0,0.0,982.0,570.3,586.2,487.3,121.7,1671401.0,1278980.0,284394.112701,288825.66304,573219.77574,233380.5,240155.5,473536.0,65431.0,776090.77574,1504049.0,1111628.0,1728773.0,0.944033,0.976437,50.0,41.0,91.0,1770490.624255,1687922.8
sub-NDARYD717TM7,3689.9,604.1,11833.3,51271.7,6348.2,3546.3,5332.2,1658.7,704.5,2586.4,15989.0,3580.8,1560.7,309019.4,624.5,3436.2,0.0,0.0,3578.3,460.8,11643.9,52674.0,6415.6,3527.1,5124.0,1611.2,3802.7,1536.3,641.0,3504.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,664.8,280.6,621.9,612.2,85.3,1316757.921515,986882.941177,228024.459004,232623.287867,460647.746871,170106.989861,172737.989704,342844.979565,54136.996773,621384.73729,1187551.929216,857676.948878,1354755.91925,0.967702,0.995627,16.0,17.0,33.0,1360706.637358,1324030.0
sub-NDARYD958HAX,8715.2,618.4,17111.5,63066.5,8905.2,4057.8,6882.4,2002.6,1025.6,1694.2,19202.1,4479.9,1719.6,355154.7,744.6,4564.1,0.0,0.0,7448.1,563.2,16592.1,63596.7,8884.2,4008.2,6615.2,1820.8,4920.8,1968.0,795.7,4645.9,0.0,0.0,0.0,14.7,0.0,0.0,0.0,0.0,0.0,0.0,969.6,439.8,734.5,523.1,164.5,1592495.0,1234764.0,291190.708541,281299.574504,572490.283046,215268.5,216681.5,431950.0,69187.0,770722.283046,1430467.0,1072736.0,1665104.0,0.941578,0.984509,52.0,84.0,136.0,1691304.781868,1603812.0
sub-NDARYE017HZA,3554.2,477.7,14049.5,57697.6,6737.6,3758.2,5356.4,1627.6,440.1,1247.9,18684.5,3474.2,1470.4,278460.5,630.2,3377.6,0.0,0.0,4932.7,447.6,13622.4,55638.6,6227.9,3860.9,5339.8,1536.5,3544.9,1577.8,572.1,3342.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,697.6,438.4,528.8,396.4,79.8,1328759.762399,1032104.815445,237758.677496,238525.297779,476283.975276,177514.968258,180610.967704,358125.935962,54570.990242,647482.944663,1185521.788012,888866.841058,1360661.756695,0.957878,0.980875,22.0,25.0,47.0,1387191.560917,1340000.0
sub-NDARYE131DBX,5711.3,547.6,15930.3,54325.2,7810.5,4028.3,6151.4,1833.6,931.6,2312.4,19794.8,4365.9,1699.1,399304.9,623.2,4141.9,0.0,0.0,5605.2,525.2,15497.1,52447.1,7530.9,4362.8,6398.3,1874.8,4269.6,1700.8,809.3,4111.7,0.0,0.0,0.0,45.2,0.0,0.0,0.0,0.0,0.0,0.0,904.9,388.5,714.9,726.7,105.2,1586327.189105,1180638.140743,273059.558864,273451.209011,546510.767876,214022.525513,217457.525923,431480.051436,63885.007616,720219.788583,1446046.172382,1040357.12402,1600216.190761,0.965761,0.974217,67.0,45.0,112.0,1642566.848573,1598227.8
sub-NDARYE155BLQ,4175.9,404.5,14108.3,54626.9,6856.0,4003.4,5991.6,1839.8,944.7,1459.6,17097.3,3735.5,1649.7,246215.0,625.8,3731.0,0.0,0.0,4037.5,450.0,14086.1,55042.3,6628.8,4300.8,5931.4,1757.8,3677.4,1558.5,641.1,3763.3,0.0,0.0,0.0,43.4,0.0,0.0,0.0,0.0,0.0,0.0,779.0,420.9,746.1,653.4,679.6,1270876.0,1009223.0,233623.585916,233989.657246,467613.243162,181328.0,179650.0,360978.0,58755.0,638720.243162,1131591.0,869938.0,1385475.0,0.919971,1.002927,8.0,6.0,14.0,1381431.22112,1345909.0
sub-NDARYE221LZB,4109.2,571.7,11653.8,57812.2,7722.6,4082.4,5844.0,1825.2,841.5,2122.8,19895.2,3702.3,1562.0,327937.8,741.8,3935.8,0.0,0.0,3953.2,444.2,11549.8,57284.4,7209.7,4307.0,5852.7,1712.4,3799.4,1818.1,740.8,3899.5,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,951.2,543.3,618.5,590.3,108.7,1539693.0,1194393.0,278719.741391,280433.185135,559152.926526,216255.5,218738.5,434994.0,60610.0,737713.926526,1399218.0,1053918.0,1544066.0,0.955789,0.958504,10.0,3.0,13.0,1610913.189693,1556707.9
sub-NDARYE231CY0,4263.2,641.6,15286.5,57793.8,7641.7,4294.0,6917.1,2051.1,855.7,2700.7,19836.4,4053.8,1719.8,295474.8,635.1,4089.3,0.0,0.0,4812.6,450.4,15186.5,59256.5,7335.5,4387.7,6772.9,1941.4,4255.0,1742.1,798.2,3928.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,703.6,396.9,716.7,724.5,711.4,1574163.0,1262755.0,308693.278836,305942.338456,614635.617292,227504.5,227672.5,455177.0,64989.0,800428.617292,1423917.0,1112509.0,1670293.0,0.899396,0.954319,39.0,16.0,55.0,1750245.19078,1678119.0
sub-NDARYE379GGT,4499.1,403.7,12202.0,58197.2,6423.0,3895.7,5387.3,1879.4,572.8,1729.6,17635.7,4028.9,1627.9,241217.9,717.3,3664.7,0.0,0.0,4449.7,332.2,12595.8,59473.2,6502.6,4016.6,5376.2,1740.1,4180.1,1580.0,661.7,3782.8,0.0,0.0,0.0,28.8,0.0,0.0,0.0,0.0,0.0,0.0,627.7,335.3,365.3,334.1,81.9,1336267.840704,1088828.870201,263343.177069,263159.092349,526502.269418,179710.978577,182315.978266,362026.956843,57873.993101,704975.248142,1191949.857908,944510.887406,1364159.837379,0.95237,0.972249,14.0,10.0,24.0,1403097.134086,1349634.0
sub-NDARYE521RDA,4486.7,494.4,13412.4,55261.5,6980.7,3727.6,5635.0,1680.2,700.4,1993.0,15068.7,4303.4,1537.1,317136.6,668.3,3249.5,0.0,0.0,4354.3,572.1,13074.7,53552.5,6933.7,3951.7,5546.0,1697.3,4467.6,1669.3,565.3,3369.4,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,664.5,267.4,641.0,660.5,67.8,1460767.738794,1140432.796075,287552.240283,285577.078377,573129.318659,185483.966833,187162.966533,372646.933366,57730.989677,742810.288318,1323110.763409,1002775.82069,1506007.730705,0.962809,0.992627,85.0,50.0,135.0,1517194.349752,1468427.0
sub-NDARYE576WR6,7102.6,348.6,13608.6,56436.3,6574.9,3910.7,6124.7,1758.8,861.5,2134.7,19418.9,3431.8,1676.1,353422.3,641.9,3749.7,0.0,0.0,6973.2,398.3,13299.0,56578.8,6402.9,4118.9,6120.1,1790.3,3408.8,1559.3,661.7,3757.5,0.0,0.0,0.0,13.7,0.0,0.0,0.0,0.0,0.0,0.0,870.5,439.0,562.5,356.0,104.9,1446137.0,1077152.0,246592.08878,244292.65382,490884.7426,194458.5,193441.5,387900.0,57728.0,663485.7426,1304848.0,935863.0,1499076.0,0.968375,1.003824,46.0,38.0,84.0,1493365.263921,1459593.5
sub-NDARYE850ZVD,5805.7,475.1,15736.7,62362.6,7087.1,3771.2,5814.5,1828.7,767.6,2821.6,20227.6,4080.7,1929.5,290740.6,675.0,4089.0,0.0,0.0,5394.8,473.4,15295.6,60765.4,6841.8,3915.1,5486.2,1552.7,4029.4,1897.7,625.5,4163.5,0.0,0.0,0.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,1022.4,583.5,658.2,512.4,998.2,1403159.0,1088978.0,241841.656132,242189.093507,484030.749639,200758.5,201098.5,401857.0,59582.0,669874.749639,1247018.0,932837.0,1481493.0,0.929139,0.98101,6.0,6.0,12.0,1510170.759452,1480103.9
sub-NDARYF085LZQ,5841.7,617.2,12546.8,51450.6,7061.6,4343.2,5893.5,1766.0,542.6,1895.9,16177.4,4364.9,1728.0,323466.2,560.6,3608.0,0.0,0.0,6415.8,458.5,12132.7,50428.1,6865.4,4309.5,5644.2,1559.1,4262.8,1703.9,614.1,3602.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,1003.0,611.0,806.2,820.4,114.5,1477825.0,1142982.0,261792.682553,260706.147527,522498.83008,215400.0,217557.0,432957.0,59614.0,686924.83008,1349290.0,1014447.0,1510778.0,0.943097,0.964126,47.0,51.0,98.0,1566992.121117,1488238.1
sub-NDARYF135ZHU,5179.4,798.7,12458.8,52173.1,7051.7,3962.5,6711.9,1758.3,628.3,1609.0,14771.2,3942.3,1100.4,540671.4,671.5,3698.2,0.0,0.0,4440.1,594.3,12864.3,52554.1,7295.4,4088.4,6955.7,1885.1,3706.5,1635.7,806.8,3575.8,0.0,0.0,0.0,22.1,0.0,0.0,0.0,0.0,0.0,0.0,780.9,441.2,504.9,526.0,97.6,1447306.172532,892971.10645,188070.414191,179336.75465,367407.168841,167673.519988,167497.519967,335171.039955,60511.007213,533804.188677,1316747.156968,762412.090887,1470853.175339,0.959315,0.974923,93.0,87.0,180.0,1508686.363396,1455606.0
sub-NDARYF272EDC,2439.7,267.2,11683.1,59871.5,6274.9,3949.7,5351.3,1607.7,529.5,1808.5,15774.5,3860.1,1506.3,279225.4,573.5,3217.7,0.0,0.0,2648.3,306.5,11461.4,59951.0,6492.7,4056.6,5350.6,1578.5,3886.5,1370.7,630.3,3296.8,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,611.2,345.2,465.9,353.4,86.9,1332313.0,1044045.0,257402.96757,258131.751225,515534.718795,164644.0,164759.0,329403.0,54615.0,692285.718795,1187833.0,899565.0,1389958.0,0.965067,1.006822,26.0,14.0,40.0,1380539.273382,1343763.8
sub-NDARYF338WW1,6531.1,699.4,12624.8,53382.3,6911.3,3645.7,5473.1,1614.1,766.0,2177.4,16653.7,3755.1,1526.0,226200.8,577.5,3508.4,0.0,0.0,5346.7,641.2,12256.0,50872.5,6973.3,3735.4,5189.6,1557.2,3733.7,1603.4,593.5,3496.1,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,727.1,390.5,572.0,756.4,743.2,1230827.0,980874.0,202171.916117,205207.368566,407379.284683,200703.5,199475.5,400179.0,56114.0,570736.284683,1099521.0,849568.0,1418857.0,0.842121,0.970769,10.0,10.0,20.0,1461580.074059,1412835.8
sub-NDARYF368WEA,5734.4,523.3,14187.2,49585.8,7125.5,3333.7,5588.9,1777.3,599.3,1413.8,18210.2,3983.8,1790.0,252483.4,579.9,3872.0,0.0,0.0,4942.2,511.6,14122.9,49602.3,7031.3,3603.5,5476.6,1699.1,4325.9,1888.6,576.6,3887.2,0.0,0.0,0.0,246.3,0.0,0.0,0.0,0.0,0.0,0.0,904.9,480.2,734.8,415.0,902.6,1388596.0,1115237.0,236094.820656,240882.419643,476977.240299,234709.5,235293.5,470003.0,58789.0,638290.240299,1258993.0,985634.0,1490944.0,0.894421,0.960345,21.0,34.0,55.0,1552508.703959,1473579.5
sub-NDARYF463RKF,14564.9,651.3,14657.3,69381.0,6747.0,4370.6,6819.9,1856.3,887.7,1988.4,18452.4,4294.8,1733.8,356614.0,798.7,4076.1,0.0,0.0,10857.2,543.7,13720.0,68985.0,6740.4,4860.9,6608.8,1876.9,4905.0,1791.5,641.3,4150.7,0.0,0.0,0.0,58.1,0.0,0.0,0.0,0.0,0.0,0.0,807.5,492.9,602.6,489.4,111.4,1649200.0,1261870.0,311064.387216,312010.391318,623074.778534,202806.5,203762.5,406569.0,64187.0,828430.778534,1480646.0,1093316.0,1701280.0,0.965543,0.996034,38.0,39.0,77.0,1708054.75639,1660722.0
sub-NDARYF699FW0,5183.0,409.3,14096.0,58256.9,7835.4,4822.8,6378.7,1894.5,528.1,1887.0,21273.2,3681.2,1654.8,309941.7,682.4,4133.3,0.0,0.0,5049.7,433.0,13927.0,55075.5,7555.0,4921.8,6278.0,1794.3,3732.0,1730.8,708.6,4235.9,0.0,0.0,0.0,25.2,0.0,0.0,0.0,0.0,0.0,0.0,1193.9,606.8,700.8,637.9,122.9,1535542.0,1203824.0,269476.752074,269664.713315,539141.465389,230271.0,227640.0,457911.0,64047.0,719689.465389,1391953.0,1060235.0,1530795.0,0.956906,0.953948,13.0,12.0,25.0,1604694.194593,1549353.8
sub-NDARYF728BEP,4900.5,522.8,15293.1,53640.8,10054.3,4306.5,6178.2,1884.4,708.2,2128.1,22819.0,4916.7,1842.9,328006.4,597.3,4846.2,0.0,0.0,5260.7,569.1,15127.9,56205.2,8764.4,4258.8,6258.7,1777.0,4897.4,1989.5,657.7,4877.4,0.0,0.0,0.0,636.5,0.0,0.0,0.0,0.0,0.0,0.0,1006.5,510.1,799.0,876.4,808.5,1395899.0,1050321.0,187369.003946,192201.652613,379570.656559,234862.5,240269.5,475132.0,70051.0,561802.656559,1254274.0,908696.0,1652915.0,0.824178,0.975928,73.0,85.0,158.0,1693686.245553,1614504.4
sub-NDARYG009CUE,4910.5,544.9,18070.5,59535.6,8028.9,4469.0,6070.7,1913.3,758.7,2568.4,24312.0,5208.2,2062.9,418314.6,635.1,4620.7,0.0,0.0,4966.2,512.6,18492.0,59590.7,8052.4,4400.5,6048.6,1719.5,5014.4,1927.1,707.9,4703.8,0.0,0.0,0.0,195.9,0.0,0.0,0.0,0.0,0.0,0.0,985.0,474.3,853.8,755.6,84.8,1706454.203425,1266419.150969,279393.249786,275768.02148,555161.271266,242987.528966,242319.528887,485307.057853,67948.0081,745775.293989,1548309.184573,1108274.132117,1718870.204905,0.969101,0.976152,52.0,35.0,87.0,1760863.077917,1722751.5
sub-NDARYG130LBT,3802.0,472.0,9827.4,46367.0,5809.9,3161.3,4645.6,1302.6,470.3,1530.4,13628.1,3595.6,1366.5,241186.4,537.7,2897.6,0.0,0.0,3313.6,508.9,9685.0,45740.9,5634.8,3327.3,4717.2,1229.4,3463.0,1438.6,527.8,3105.6,0.0,0.0,0.0,13.7,0.0,0.0,0.0,0.0,0.0,0.0,717.8,343.4,687.1,808.3,89.7,1162550.0,909023.0,218438.091937,215717.908671,434156.000608,157648.0,156682.0,314330.0,48532.0,576849.000608,1049595.0,796068.0,1134895.0,0.971801,0.948684,32.0,30.0,62.0,1196283.925623,1169392.4
sub-NDARYG391PMU,4272.9,420.7,9303.8,49931.2,5559.8,2308.3,4736.0,1287.0,465.5,1016.8,13353.8,3485.3,1277.5,252002.7,583.7,2623.6,0.0,0.0,2641.8,496.5,8978.9,46799.6,5383.2,2310.1,4569.5,1202.9,3352.1,1231.7,590.7,2692.3,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,311.2,297.8,194.1,467.8,57.2,1087003.805629,821126.853171,204406.912428,196561.409494,400968.321922,130933.976587,127339.97723,258273.953817,45086.991938,544885.296188,970395.82648,704518.874022,1110140.801491,0.972503,0.993203,20.0,39.0,59.0,1117737.861159,1094848.2
sub-NDARYG665JUD,8926.3,501.3,15872.6,59384.2,7881.0,4460.7,5918.5,1974.8,757.5,2710.3,20812.8,4136.5,2020.4,302838.7,614.3,4114.0,0.0,0.0,5987.4,508.7,15679.3,55465.8,7509.6,4499.1,5580.0,1777.4,4187.9,1965.3,678.4,4134.8,0.0,0.0,0.0,107.9,0.0,0.0,0.0,0.0,0.0,0.0,804.9,444.8,754.8,465.9,1078.8,1489787.0,1158253.0,265003.93614,262527.637598,527531.573738,219137.5,219450.5,438588.0,63902.0,709784.573738,1341116.0,1009582.0,1576208.0,0.927777,0.981596,24.0,22.0,46.0,1605760.56964,1563964.9
sub-NDARYG819TE6,6612.0,514.6,12675.8,54923.5,8466.4,4963.0,7232.7,2005.7,661.4,3089.8,18721.5,4824.9,2030.0,288651.1,830.9,4216.3,0.0,0.0,5666.6,490.8,12885.1,53828.2,8064.8,5239.6,7201.8,1762.1,4953.8,2054.0,895.9,4387.7,0.0,0.0,0.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,911.1,452.1,573.2,431.1,977.8,1536595.0,1226089.0,303105.06018,296938.162953,600043.223133,223542.0,219814.0,443356.0,71018.0,782297.223133,1400493.0,1089987.0,1642271.0,0.901093,0.963064,31.0,49.0,80.0,1705256.314554,1624367.8
sub-NDARYG874EKA,3808.3,513.1,17244.5,67219.1,9033.0,4712.0,6696.3,1867.6,679.7,2066.6,24469.9,4912.6,2194.4,275163.2,858.4,4520.9,0.0,0.0,3602.8,636.0,16852.4,65712.4,8355.3,4762.2,6458.8,1837.4,5225.6,2267.2,803.3,4633.1,0.0,0.0,0.0,197.9,0.0,0.0,0.0,0.0,0.0,0.0,1102.0,520.2,872.7,881.0,807.5,1604415.0,1310974.0,281119.081448,279179.089875,560298.171322,269506.0,267648.0,537154.0,71245.0,768076.171322,1434979.0,1141538.0,1717909.0,0.899428,0.963052,9.0,9.0,18.0,1783816.655469,1701238.8
sub-NDARYG988PUQ,6029.5,404.8,16892.2,74271.9,8692.2,5165.6,7030.2,2440.3,890.1,2812.4,24132.9,4729.2,2141.9,297631.7,744.6,5050.0,0.0,0.0,7910.5,516.7,17302.4,74752.8,8305.0,5266.5,6814.4,2272.8,4455.8,2301.5,785.3,4982.8,0.0,0.0,0.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,1069.2,676.8,629.2,672.0,1045.9,1746088.0,1421954.0,325312.306037,325922.672057,651234.978093,265743.0,266126.0,531869.0,73350.0,876514.978093,1561223.0,1237089.0,1893153.0,0.889624,0.964553,6.0,5.0,11.0,1962726.409627,1832624.4
sub-NDARYH110YV9,15404.0,755.3,14744.0,66540.7,8226.8,3928.7,6992.5,1995.1,1093.2,2476.9,22146.9,4329.1,2015.1,348662.9,824.1,4367.3,0.0,0.0,18951.0,658.0,14856.3,65717.0,8132.5,4045.1,7074.0,2012.9,4534.0,2142.0,761.6,4328.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,920.2,424.9,482.9,406.1,85.9,1617280.0,1237145.0,289710.826219,286857.748385,576568.574603,214970.5,215941.5,430912.0,67821.0,780226.574603,1452976.0,1072841.0,1626037.0,0.950781,0.955929,15.0,6.0,21.0,1701001.879571,1632320.2
sub-NDARYH224RXX,5963.2,593.2,13444.6,58762.7,7400.6,4274.9,6154.0,1782.1,740.6,1910.6,16884.0,3727.2,1605.9,273777.3,636.7,3609.8,0.0,0.0,3977.7,459.4,12907.2,57424.8,7065.4,4529.0,6090.6,1713.2,3915.0,1656.8,673.6,3723.8,0.0,0.0,0.0,11.3,0.0,0.0,0.0,0.0,0.0,0.0,719.7,264.9,271.9,305.1,693.9,1420507.0,1128983.0,279439.53339,280972.394627,560411.928017,193628.0,193942.0,387570.0,60611.0,740066.928017,1276202.0,984678.0,1494521.0,0.928093,0.97645,6.0,12.0,18.0,1530565.857401,1504938.1
sub-NDARYH480GTD,5804.8,493.1,12181.7,54875.9,8083.8,4381.4,6070.9,1845.8,730.7,2440.1,19289.3,4079.9,1518.4,276529.6,693.2,4033.4,0.0,0.0,4921.9,448.5,12231.5,54094.9,7970.6,4512.8,5888.0,1780.4,4344.0,1584.5,686.0,4040.3,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,922.5,413.3,751.9,504.7,1256.2,1468541.0,1171080.0,280960.610735,280161.802349,561122.413084,222956.0,220543.0,443499.0,63363.0,736308.413084,1332989.0,1035528.0,1553180.0,0.917659,0.970548,20.0,31.0,51.0,1600311.797026,1526158.2
sub-NDARYH603BDN,6011.3,705.3,14686.3,51994.2,7277.6,3956.6,5198.7,1761.9,874.5,1742.0,16577.0,3578.5,1362.1,275258.1,582.0,3608.1,0.0,0.0,6535.7,671.4,13715.4,50838.4,7337.2,4039.9,5610.0,1687.8,3510.1,1484.7,552.6,3992.1,0.0,0.0,0.0,135.7,0.0,0.0,0.0,0.0,0.0,0.0,826.1,427.6,716.3,753.5,716.4,1238674.0,944716.0,202953.946413,207902.89674,410856.843152,175527.0,184259.0,359786.0,57195.0,572596.843152,1106395.0,812437.0,1491876.0,0.833252,1.00358,78.0,85.0,163.0,1486554.392062,1423452.8
sub-NDARYH697TPA,12425.0,556.6,13050.0,60890.5,7646.8,4723.8,6495.4,2111.3,1137.0,2011.1,20399.3,4347.8,1685.8,322361.4,683.8,4194.7,0.0,0.0,13058.4,409.3,12678.3,59077.3,7121.9,4866.4,6127.0,1952.2,4175.1,1725.4,747.2,4130.8,0.0,0.0,0.0,13.1,0.0,0.0,0.0,0.0,0.0,0.0,736.7,406.1,631.0,346.8,105.5,1532028.0,1173263.0,282814.915452,282553.094656,565368.010108,198050.0,197813.0,395863.0,64775.0,753168.010108,1384029.0,1025264.0,1563710.0,0.958973,0.978804,16.0,19.0,35.0,1597571.345562,1544842.9
sub-NDARYH951HH5,4369.6,473.2,14459.3,53159.2,7899.5,4274.1,7002.4,2062.6,554.9,1226.1,20320.2,4374.9,1671.9,265914.5,751.4,4387.9,0.0,0.0,4535.6,417.6,14520.5,54199.2,7385.3,4434.3,6710.5,1986.7,4159.5,1624.6,780.6,3815.6,0.0,0.0,0.0,50.4,0.0,0.0,0.0,0.0,0.0,0.0,819.5,456.0,795.4,676.9,748.8,1488967.0,1203309.0,293388.438545,298700.280199,592088.718744,220245.5,222234.5,442480.0,65051.0,767604.718744,1350459.0,1064801.0,1621597.0,0.901572,0.98188,68.0,61.0,129.0,1651522.819945,1586670.4
sub-NDARYH996DA9,6637.3,676.6,14436.5,60353.0,7204.9,4084.4,6127.0,1744.8,1119.6,3103.6,19338.8,3902.2,1641.9,244824.1,661.8,3996.5,0.0,0.0,6737.5,1450.4,13441.1,59432.8,6698.8,4128.9,5907.4,1758.8,3418.1,1796.2,658.3,3767.9,0.0,0.0,0.0,15.9,0.0,0.0,0.0,0.0,0.0,0.0,908.7,452.5,676.8,447.9,1129.9,1362723.0,1094687.0,250526.542305,251310.838651,501837.380956,202544.0,201898.0,404442.0,59338.0,684025.380956,1212900.0,944864.0,1445638.0,0.921951,0.978048,4.0,6.0,10.0,1478085.457287,1413289.8
sub-NDARYJ245AAD,6409.5,699.3,12760.0,53191.7,7530.0,3884.7,5598.0,1822.2,595.8,1242.0,18239.6,3621.7,1718.7,230035.9,614.3,3619.0,0.0,0.0,6588.3,572.0,12969.6,53246.8,7381.7,4101.9,5375.5,1804.5,3953.2,1677.9,668.4,3667.5,0.0,0.0,0.0,716.8,0.0,0.0,0.0,0.0,0.0,0.0,1022.8,617.8,885.8,515.3,1172.3,1249092.0,995748.0,199847.258722,202132.753529,401980.012251,205157.5,204958.5,410116.0,59301.0,571049.012251,1114376.0,861032.0,1406007.0,0.846298,0.952612,15.0,20.0,35.0,1475948.719939,1419330.5
sub-NDARYJ293XH4,2537.3,352.7,16491.3,62179.4,6811.4,4150.1,6007.0,1926.6,530.3,1350.0,19910.7,4327.9,1526.4,266985.4,705.3,3567.4,0.0,0.0,2559.9,432.0,15517.2,60212.4,6504.5,4202.7,6057.1,1881.9,4548.7,1790.8,663.8,3805.6,0.0,0.0,0.0,98.1,0.0,0.0,0.0,0.0,0.0,0.0,790.7,413.4,739.3,545.0,59.6,1479514.0,1214990.0,289435.637714,289131.79426,578567.431975,208809.5,212088.5,420898.0,60406.0,764392.431975,1323254.0,1058730.0,1531519.0,0.964018,0.997903,21.0,19.0,40.0,1534737.681563,1490947.5
sub-NDARYJ301DYN,5967.1,360.8,11497.4,52256.9,5379.3,4227.9,6118.1,1464.0,1237.5,2111.4,14852.2,3551.7,1326.4,243849.3,538.7,3511.3,0.0,0.0,4359.9,349.0,10930.8,50834.4,6136.6,4559.9,5763.4,1396.4,3972.8,1380.1,594.9,3483.2,0.0,0.0,0.0,14.7,0.0,0.0,0.0,0.0,0.0,0.0,641.9,340.0,609.9,302.6,813.3,1200771.0,939577.0,230656.714873,231241.479523,461898.194397,156943.5,159421.5,316365.0,54627.0,620941.194397,1074519.0,813325.0,1373845.0,0.857136,0.98068,128.0,109.0,237.0,1400910.072312,1342895.1
sub-NDARYJ334EHH,6207.5,757.3,14247.3,56309.9,7716.3,4587.7,6308.7,2020.1,624.0,2143.5,19990.7,3245.1,1867.0,247307.3,765.0,3970.7,0.0,0.0,4209.2,526.2,13951.5,54571.9,7863.9,4734.2,5946.8,1783.5,3962.3,1859.1,707.0,3849.5,0.0,0.0,0.0,27.2,0.0,0.0,0.0,0.0,0.0,0.0,758.4,413.1,907.4,794.0,866.7,1385230.0,1117856.0,287184.164983,282476.184525,569660.349508,187462.0,185945.0,373407.0,63443.0,747597.349508,1243527.0,976153.0,1438536.0,0.94259,0.978863,21.0,26.0,47.0,1469599.334859,1437293.2
sub-NDARYJ413BLN,7594.2,734.2,14931.1,53672.1,7069.4,4512.0,6810.5,2074.9,806.4,2136.7,18489.8,4039.8,1981.8,300228.4,715.1,4101.3,0.0,0.0,4571.4,512.8,14562.6,52620.7,6732.6,4621.5,6322.7,1911.0,4795.6,2001.4,734.2,3976.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,680.7,407.1,676.3,639.3,769.8,1506440.0,1185362.0,281362.097899,273311.387811,554673.48571,226300.0,220262.0,446562.0,64595.0,729081.48571,1368380.0,1047302.0,1660540.0,0.902173,0.99446,33.0,26.0,59.0,1669791.37965,1608805.6
sub-NDARYJ536MCR,4628.5,546.2,12106.7,55853.3,8234.0,3948.2,5933.3,1913.7,773.9,2989.3,17678.3,4656.4,1653.2,324882.9,638.9,4014.5,0.0,0.0,4495.4,477.7,12002.1,56194.0,8356.9,4077.8,6022.0,1728.8,4749.5,1692.6,657.0,4175.0,0.0,0.0,0.0,27.6,0.0,0.0,0.0,0.0,0.0,0.0,832.3,494.8,734.0,712.2,96.9,1590830.0,1274121.0,303064.847074,297616.52617,600681.373243,236917.5,236722.5,473640.0,64524.0,779730.373243,1453017.0,1136308.0,1665460.0,0.928608,0.972172,14.0,21.0,35.0,1713133.699533,1602702.0
