lh.aparc.area,lh_bankssts_area,lh_caudalanteriorcingulate_area,lh_caudalmiddlefrontal_area,lh_cuneus_area,lh_entorhinal_area,lh_fusiform_area,lh_inferiorparietal_area,lh_inferiortemporal_area,lh_isthmuscingulate_area,lh_lateraloccipital_area,lh_lateralorbitofrontal_area,lh_lingual_area,lh_medialorbitofrontal_area,lh_middletemporal_area,lh_parahippocampal_area,lh_paracentral_area,lh_parsopercularis_area,lh_parsorbitalis_area,lh_parstriangularis_area,lh_pericalcarine_area,lh_postcentral_area,lh_posteriorcingulate_area,lh_precentral_area,lh_precuneus_area,lh_rostralanteriorcingulate_area,lh_rostralmiddlefrontal_area,lh_superiorfrontal_area,lh_superiorparietal_area,lh_superiortemporal_area,lh_supramarginal_area,lh_frontalpole_area,lh_temporalpole_area,lh_transversetemporal_area,lh_insula_area,lh_WhiteSurfArea_area,BrainSegVolNotVent,eTIV
sub-NDARVG148WHV,1362.0,798.0,2836.0,1490.0,533.0,3458.0,5232.0,3510.0,1522.0,5773.0,3480.0,3227.0,2301.0,3973.0,788.0,1134.0,2226.0,981.0,1942.0,1286.0,4973.0,1645.0,5532.0,4400.0,1085.0,8279.0,9992.0,6630.0,5960.0,5588.0,367.0,591.0,624.0,3032.0,106548.0,1343734.0,1804716.120577
sub-NDARVG163VVN,1093.0,555.0,2268.0,1460.0,537.0,2823.0,5313.0,3278.0,1043.0,5252.0,2782.0,3093.0,1883.0,3501.0,634.0,1503.0,1647.0,798.0,1208.0,1264.0,4349.0,1144.0,5373.0,3873.0,636.0,5910.0,7168.0,5688.0,3988.0,4439.0,320.0,461.0,398.0,2242.0,87921.3,1112936.0,1512935.538881
sub-NDARVG246LT7,1001.0,635.0,2388.0,1739.0,435.0,3456.0,3676.0,2759.0,901.0,4488.0,2131.0,2893.0,1545.0,2944.0,611.0,1072.0,1663.0,616.0,1470.0,1738.0,3672.0,1284.0,4807.0,3322.0,684.0,6192.0,7635.0,4564.0,4002.0,4033.0,285.0,440.0,500.0,2560.0,82140.1,1047768.124904,1511438.995356
sub-NDARVG436WGG,1229.0,1030.0,2991.0,1870.0,571.0,4127.0,5364.0,4209.0,1098.0,6056.0,3242.0,3446.0,2239.0,4001.0,835.0,1778.0,2741.0,921.0,1832.0,1589.0,3621.0,1182.0,5892.0,4469.0,1368.0,8433.0,9622.0,5089.0,4772.0,4050.0,341.0,614.0,510.0,2852.0,103986.0,1289559.0,1725052.408105
sub-NDARVG461LA2,1302.0,896.0,2113.0,1748.0,371.0,3121.0,4353.0,3763.0,995.0,5137.0,2881.0,3604.0,1987.0,3811.0,744.0,1363.0,2156.0,866.0,1172.0,1722.0,4430.0,1217.0,4687.0,3978.0,974.0,7177.0,7375.0,6453.0,4172.0,4498.0,385.0,474.0,480.0,2148.0,92552.8,1126170.0,1496871.140172
sub-NDARVG587ALU,996.0,461.0,2015.0,1289.0,363.0,3302.0,5169.0,3529.0,1158.0,4587.0,2233.0,2884.0,1655.0,3043.0,708.0,1239.0,2194.0,568.0,1474.0,1268.0,4082.0,1379.0,4875.0,3382.0,699.0,5473.0,7138.0,5276.0,4026.0,4706.0,268.0,525.0,569.0,2150.0,84685.1,1015252.0,1463140.18393
sub-NDARVG597HNL,1051.0,526.0,2184.0,1332.0,459.0,3293.0,4856.0,3289.0,1078.0,5160.0,2241.0,2449.0,1488.0,3173.0,728.0,1604.0,1664.0,633.0,1431.0,968.0,4196.0,1169.0,4350.0,3677.0,509.0,5380.0,7581.0,5760.0,3684.0,4045.0,283.0,420.0,570.0,2448.0,83684.8,1048009.0,1490309.061545
sub-NDARVG641YGK,1017.0,564.0,2612.0,1593.0,478.0,3236.0,3911.0,2923.0,1080.0,5641.0,2891.0,3493.0,1722.0,3320.0,676.0,1301.0,1661.0,749.0,1370.0,1682.0,4031.0,1102.0,4890.0,3836.0,736.0,5626.0,7546.0,5318.0,4337.0,3808.0,234.0,492.0,565.0,2692.0,87131.0,1090691.0,1554252.381701
sub-NDARVG761NR2,1288.0,616.0,2734.0,1711.0,410.0,3328.0,5033.0,4085.0,1266.0,6348.0,3334.0,3588.0,2312.0,3945.0,694.0,1307.0,1703.0,990.0,1870.0,1725.0,4682.0,1367.0,5257.0,3919.0,1013.0,6973.0,8352.0,5674.0,4411.0,5169.0,324.0,508.0,443.0,2539.0,98918.9,1236819.0,1655648.451662
sub-NDARVG777EUZ,1178.0,650.0,2343.0,1652.0,434.0,3955.0,6284.0,4236.0,934.0,6203.0,2985.0,3500.0,2190.0,4088.0,679.0,1309.0,1979.0,803.0,1523.0,1477.0,4127.0,1248.0,5391.0,4617.0,981.0,6564.0,7853.0,6638.0,4112.0,4281.0,385.0,504.0,475.0,2387.0,97967.2,1210232.0,1675801.071306
sub-NDARVG808PKQ,1023.0,498.0,1956.0,1444.0,497.0,3204.0,4514.0,2741.0,1010.0,5877.0,2392.0,2955.0,2014.0,2863.0,639.0,1365.0,1488.0,754.0,1430.0,1304.0,4011.0,1278.0,4225.0,3778.0,634.0,4600.0,7122.0,5358.0,4106.0,3631.0,261.0,445.0,433.0,2284.0,82137.4,1050982.0,1427365.995063
sub-NDARVG958MHH,1013.0,481.0,1996.0,1577.0,635.0,3177.0,4742.0,3945.0,1013.0,5110.0,2643.0,3438.0,1916.0,3435.0,745.0,1469.0,1877.0,718.0,1713.0,1644.0,4904.0,1121.0,5351.0,4337.0,880.0,6483.0,8362.0,6522.0,3838.0,5246.0,378.0,489.0,535.0,2720.0,94453.0,1198069.0,1623787.289134
sub-NDARVG971CHH,954.0,520.0,2167.0,1685.0,523.0,3455.0,5052.0,3885.0,901.0,6014.0,2910.0,3217.0,2006.0,3394.0,603.0,1515.0,1693.0,840.0,1075.0,1301.0,4352.0,1174.0,5217.0,3407.0,610.0,5122.0,7542.0,5569.0,4379.0,3514.0,226.0,523.0,454.0,2237.0,88039.9,1041312.0,1411015.13742
sub-NDARVH032PDR,1071.0,645.0,3417.0,1231.0,516.0,3033.0,4958.0,2943.0,1543.0,5449.0,2573.0,3113.0,2256.0,2946.0,705.0,1475.0,1947.0,767.0,1623.0,1124.0,4699.0,1443.0,6620.0,4217.0,1010.0,5728.0,9834.0,6398.0,4515.0,5666.0,358.0,596.0,532.0,2750.0,97702.4,1238124.0,1839940.144312
sub-NDARVH033CA4,1098.0,692.0,2411.0,1413.0,422.0,3159.0,5269.0,3833.0,998.0,4680.0,2685.0,2827.0,1771.0,3252.0,615.0,1263.0,1379.0,748.0,1110.0,1427.0,4152.0,1185.0,4733.0,3381.0,792.0,5956.0,7218.0,5253.0,3964.0,3691.0,295.0,530.0,468.0,2283.0,84953.0,1021105.0,1386764.133079
sub-NDARVH070WH6,1113.0,788.0,2429.0,1369.0,415.0,3046.0,4482.0,3920.0,1119.0,4947.0,3078.0,3137.0,2077.0,3633.0,666.0,1268.0,1652.0,907.0,1520.0,1585.0,4534.0,1346.0,5625.0,3894.0,932.0,6999.0,7818.0,5636.0,4405.0,4553.0,349.0,580.0,470.0,2291.0,92583.4,1213521.0,1629583.414208
sub-NDARVH565FX9,809.0,552.0,1979.0,1095.0,405.0,2820.0,4107.0,2939.0,905.0,4335.0,2453.0,2812.0,1798.0,2847.0,525.0,1270.0,1666.0,661.0,1452.0,1463.0,3500.0,1320.0,4337.0,3142.0,675.0,4766.0,7075.0,4910.0,3532.0,3870.0,254.0,432.0,474.0,2334.0,77513.7,1073070.87208,1392726.378809
sub-NDARVJ394TEC,1322.0,590.0,2520.0,1237.0,389.0,3357.0,4509.0,3418.0,835.0,5342.0,2484.0,2916.0,1843.0,3567.0,690.0,1367.0,2068.0,706.0,1441.0,1161.0,3025.0,1180.0,5029.0,3043.0,616.0,7645.0,8702.0,3459.0,4113.0,2782.0,342.0,368.0,479.0,2242.0,84787.6,1087240.0,1489839.098415
sub-NDARVJ504DAA,913.0,473.0,1585.0,1115.0,314.0,2857.0,4106.0,2513.0,983.0,4751.0,2106.0,2192.0,1519.0,2946.0,613.0,1164.0,1405.0,731.0,1111.0,960.0,3806.0,976.0,4191.0,3546.0,658.0,4785.0,5681.0,5397.0,3423.0,3159.0,299.0,388.0,367.0,2012.0,73043.1,923930.0,1324774.498446
sub-NDARVJ685ZW5,1150.0,516.0,2042.0,1600.0,478.0,2775.0,4885.0,3685.0,982.0,5454.0,2499.0,2973.0,1890.0,3580.0,652.0,1232.0,1392.0,676.0,1240.0,1576.0,4382.0,1268.0,4538.0,3138.0,852.0,5222.0,7877.0,5369.0,3918.0,4435.0,284.0,383.0,483.0,2350.0,85775.4,1091963.0,1439582.782338
sub-NDARVJ687ENB,1005.0,551.0,1951.0,1454.0,396.0,3191.0,4469.0,3178.0,979.0,4535.0,2588.0,2954.0,1689.0,2970.0,634.0,1428.0,2087.0,606.0,1387.0,1436.0,4442.0,1064.0,5099.0,4103.0,904.0,4677.0,7519.0,5984.0,4049.0,4168.0,266.0,451.0,448.0,2637.0,85299.2,1073487.0,1493027.992162
sub-NDARVJ827RGV,1104.0,791.0,2976.0,1941.0,581.0,3002.0,4607.0,3184.0,1032.0,5624.0,2199.0,3035.0,1406.0,3760.0,698.0,1238.0,1773.0,642.0,1501.0,1486.0,4288.0,1239.0,4927.0,3659.0,759.0,6800.0,8378.0,5324.0,4581.0,5113.0,237.0,445.0,553.0,2669.0,91549.0,1124948.0,1618187.341209
sub-NDARVK407TGE,1020.0,670.0,2205.0,992.0,512.0,2789.0,4126.0,2608.0,821.0,4051.0,2197.0,2370.0,1626.0,2534.0,616.0,1140.0,1521.0,589.0,1123.0,913.0,3556.0,1216.0,4463.0,3184.0,710.0,6290.0,6372.0,4811.0,4091.0,4104.0,269.0,456.0,494.0,2215.0,76663.9,929837.0,1249053.770218
sub-NDARVK467GCK,943.0,536.0,2196.0,1164.0,533.0,3311.0,5003.0,3596.0,1111.0,5492.0,2694.0,3122.0,1893.0,3432.0,592.0,1306.0,1593.0,1000.0,1364.0,1167.0,4324.0,1099.0,4593.0,4379.0,660.0,7202.0,6933.0,6721.0,4402.0,4951.0,276.0,596.0,585.0,1981.0,90751.8,1130977.134823,1551658.883616
sub-NDARVK720WZ0,855.0,607.0,2358.0,1355.0,491.0,2643.0,5205.0,3188.0,958.0,4304.0,2211.0,3112.0,1650.0,2990.0,637.0,1548.0,1519.0,653.0,1266.0,1575.0,4351.0,1031.0,5706.0,4110.0,631.0,5173.0,8175.0,5794.0,3672.0,3708.0,198.0,447.0,439.0,2399.0,84959.8,1016914.0,1425616.254574
sub-NDARVK847ZRT,1238.0,532.0,2250.0,1534.0,265.0,2901.0,4968.0,3250.0,1075.0,4946.0,2710.0,2972.0,2246.0,3911.0,642.0,1300.0,1571.0,654.0,1284.0,1469.0,4279.0,1296.0,4819.0,4312.0,591.0,5277.0,7805.0,6634.0,4541.0,5008.0,291.0,485.0,483.0,2110.0,89647.9,1106906.0,1512963.693037
sub-NDARVK922KE5,1327.0,862.0,2886.0,1577.0,676.0,3363.0,4887.0,3347.0,1278.0,5882.0,2623.0,3250.0,2055.0,3100.0,803.0,1599.0,1470.0,899.0,1497.0,1467.0,4710.0,1341.0,5614.0,4278.0,954.0,6541.0,8701.0,5388.0,4291.0,5060.0,301.0,529.0,405.0,2491.0,95461.9,1243858.0,1730446.538529
sub-NDARVL190JA8,1273.0,941.0,3150.0,2095.0,525.0,3451.0,6045.0,4464.0,1377.0,6383.0,3416.0,4091.0,2357.0,3804.0,726.0,1547.0,1723.0,910.0,1804.0,2126.0,4635.0,1696.0,5674.0,4866.0,1211.0,7401.0,8705.0,5572.0,5191.0,5048.0,351.0,548.0,574.0,2736.0,106423.0,1283169.0,1737264.251588
sub-NDARVL555VVA,1306.0,693.0,2190.0,2040.0,602.0,4032.0,6678.0,3780.0,1257.0,6059.0,3396.0,3857.0,1921.0,4174.0,871.0,1397.0,2214.0,832.0,2070.0,1750.0,5244.0,1303.0,4943.0,4065.0,945.0,7085.0,8419.0,7376.0,4531.0,4181.0,364.0,494.0,542.0,3038.0,103650.0,1154963.0,1671167.514113
sub-NDARVL697YGK,1147.0,824.0,2022.0,1305.0,562.0,3267.0,4897.0,3291.0,928.0,5167.0,2746.0,2799.0,1906.0,3428.0,688.0,1260.0,1623.0,794.0,1466.0,1074.0,4763.0,1318.0,4725.0,3798.0,922.0,6761.0,7880.0,5740.0,4127.0,4737.0,341.0,510.0,517.0,2343.0,89677.6,1145482.0,1579705.860487
sub-NDARVL789JCG,1108.0,665.0,2533.0,1417.0,458.0,3784.0,4635.0,3390.0,1223.0,6493.0,3096.0,3385.0,1838.0,3800.0,691.0,1362.0,1988.0,812.0,1680.0,1418.0,4288.0,1169.0,4863.0,4509.0,764.0,6477.0,7761.0,6058.0,5439.0,4953.0,324.0,604.0,560.0,2790.0,96340.0,1249894.0,1704336.498378
sub-NDARVL878GRA,997.0,645.0,2692.0,1865.0,426.0,3955.0,4810.0,3189.0,1085.0,6026.0,2365.0,3247.0,1588.0,3018.0,589.0,1783.0,1379.0,728.0,1347.0,1601.0,4191.0,1384.0,4766.0,3760.0,637.0,6619.0,7673.0,5413.0,4013.0,3950.0,294.0,536.0,463.0,2435.0,89467.0,1038574.0,1421137.26448
sub-NDARVL964HH1,1043.0,950.0,2308.0,1818.0,557.0,3429.0,5716.0,3144.0,1152.0,5994.0,3099.0,3575.0,2055.0,3165.0,615.0,1510.0,1712.0,941.0,1829.0,1712.0,4819.0,1297.0,4547.0,4739.0,1001.0,6958.0,7467.0,5909.0,4415.0,3709.0,275.0,615.0,551.0,2282.0,94906.6,1158660.0,1606123.551642
sub-NDARVM287DJK,1090.0,881.0,2293.0,1601.0,537.0,3785.0,6330.0,4601.0,987.0,6207.0,3111.0,2960.0,1964.0,4770.0,753.0,1768.0,1894.0,876.0,1663.0,1203.0,5244.0,1447.0,5850.0,3973.0,1072.0,7689.0,9190.0,5529.0,5207.0,4694.0,403.0,497.0,712.0,2736.0,103522.0,1278499.0,1763632.82325
sub-NDARVM326HYM,949.0,657.0,2193.0,1799.0,554.0,3939.0,4794.0,4155.0,1282.0,5690.0,3074.0,3672.0,1907.0,3884.0,716.0,1548.0,1874.0,952.0,1588.0,1801.0,4912.0,1197.0,5471.0,4552.0,1118.0,7154.0,8652.0,6801.0,5058.0,5202.0,322.0,503.0,481.0,2670.0,101119.0,1362855.0,1857965.754237
sub-NDARVM557ZLF,1006.0,602.0,2619.0,1483.0,578.0,3968.0,5030.0,4483.0,1027.0,6116.0,3117.0,3112.0,2333.0,3926.0,706.0,1869.0,1833.0,802.0,1471.0,1464.0,4970.0,1285.0,5588.0,4757.0,976.0,7105.0,9531.0,6495.0,4761.0,4502.0,351.0,684.0,525.0,2410.0,101485.0,1261788.0,1704162.677169
sub-NDARVM685MER,1181.0,1133.0,2484.0,1132.0,439.0,2943.0,4315.0,3273.0,989.0,4333.0,2700.0,2538.0,2039.0,3414.0,547.0,1391.0,1721.0,885.0,1338.0,969.0,3662.0,1482.0,4720.0,3165.0,1114.0,6466.0,6840.0,4712.0,3997.0,4182.0,295.0,546.0,404.0,2210.0,83557.8,1027964.0,1425683.913064
sub-NDARVM741LKK,1125.0,545.0,2352.0,1371.0,389.0,3131.0,5701.0,4129.0,1044.0,4611.0,2747.0,2293.0,1840.0,4132.0,661.0,1375.0,1607.0,816.0,1550.0,1084.0,5028.0,1109.0,5239.0,3871.0,663.0,6301.0,8085.0,4761.0,4736.0,4817.0,277.0,416.0,473.0,2354.0,90632.2,1120822.0,1511394.123824
sub-NDARVM774PA5,1388.0,685.0,3228.0,1876.0,606.0,3563.0,6339.0,4300.0,1401.0,6397.0,2517.0,3773.0,1902.0,4154.0,691.0,1594.0,2063.0,823.0,1629.0,1712.0,5718.0,1423.0,6072.0,4444.0,690.0,6791.0,8837.0,5471.0,5236.0,4884.0,293.0,566.0,643.0,3179.0,104891.0,1306583.0,1824582.781383
sub-NDARVN020FRK,1489.0,843.0,2812.0,1597.0,603.0,4305.0,6003.0,4207.0,1751.0,6859.0,3435.0,4027.0,2230.0,4283.0,810.0,1574.0,1880.0,1051.0,1668.0,1588.0,5439.0,1994.0,5772.0,4334.0,1226.0,7677.0,10476.0,6115.0,5348.0,6947.0,352.0,611.0,587.0,2770.0,112662.0,1427102.0,1916904.178759
sub-NDARVN232MNL,825.0,574.0,2237.0,1640.0,586.0,3073.0,4434.0,3439.0,1031.0,5666.0,2428.0,2485.0,1547.0,3024.0,519.0,1284.0,2105.0,685.0,1731.0,1261.0,3746.0,1248.0,4238.0,4160.0,761.0,6059.0,7283.0,5402.0,4252.0,3989.0,317.0,561.0,548.0,2530.0,85668.9,1107538.0,1523340.106449
sub-NDARVN270UU2,1311.0,617.0,2368.0,1900.0,354.0,3177.0,5168.0,3733.0,936.0,5446.0,3048.0,3303.0,2250.0,3831.0,663.0,1205.0,2003.0,856.0,1607.0,1918.0,5256.0,1082.0,4370.0,3626.0,1014.0,7290.0,8576.0,4877.0,4546.0,4770.0,302.0,412.0,494.0,2515.0,94822.9,1188672.0,1594284.653343
sub-NDARVN280JTN,866.0,675.0,2218.0,1554.0,401.0,3175.0,4024.0,3283.0,1003.0,4125.0,2904.0,3274.0,2021.0,2849.0,739.0,1405.0,1464.0,827.0,1112.0,1884.0,3878.0,1139.0,4909.0,3838.0,902.0,5323.0,8160.0,5481.0,3916.0,2970.0,245.0,476.0,498.0,2354.0,83893.4,1063150.0,1468087.939257
sub-NDARVN363NNQ,1067.0,855.0,2326.0,1311.0,449.0,2672.0,5108.0,3580.0,953.0,4180.0,2400.0,2533.0,1668.0,3416.0,641.0,1461.0,1752.0,627.0,1236.0,1043.0,4470.0,1140.0,4368.0,3832.0,984.0,5661.0,6727.0,7427.0,3675.0,3641.0,270.0,473.0,399.0,2157.0,84502.5,1033062.0,1385400.974572
sub-NDARVN370YL8,1109.0,553.0,2340.0,1546.0,375.0,3378.0,4983.0,3906.0,1067.0,4731.0,2950.0,2116.0,1786.0,3532.0,829.0,1461.0,1419.0,780.0,1366.0,1386.0,4045.0,1214.0,5037.0,4188.0,666.0,5494.0,7149.0,6468.0,4167.0,4198.0,285.0,558.0,490.0,2659.0,88230.2,1155378.0,1547835.841276
sub-NDARVN629CRD,1367.0,796.0,2792.0,1861.0,423.0,3929.0,5684.0,3623.0,1475.0,7190.0,2749.0,4237.0,1732.0,3895.0,725.0,1289.0,2117.0,964.0,1950.0,1777.0,4993.0,1796.0,5679.0,4506.0,880.0,7414.0,9140.0,6595.0,5287.0,4859.0,304.0,444.0,456.0,2799.0,105725.0,1250896.0,1753470.086307
sub-NDARVN646NZP,1202.0,805.0,2375.0,1134.0,595.0,2735.0,5515.0,3300.0,940.0,4956.0,2979.0,2543.0,2269.0,3525.0,703.0,1432.0,1530.0,876.0,1141.0,1059.0,3985.0,1321.0,4734.0,3760.0,741.0,6412.0,7383.0,5649.0,3684.0,3584.0,332.0,524.0,367.0,2353.0,86445.0,1118508.0,1492238.074046
sub-NDARVN648NN2,1024.0,684.0,2184.0,1926.0,479.0,3271.0,5467.0,4207.0,1266.0,6106.0,3056.0,3549.0,1884.0,3474.0,608.0,1477.0,1435.0,842.0,1532.0,1860.0,4381.0,1399.0,4702.0,3819.0,839.0,5188.0,7191.0,5633.0,3944.0,4304.0,304.0,511.0,437.0,2494.0,91475.7,1144565.0,1565611.436455
sub-NDARVN715MJ9,1298.0,695.0,2285.0,1336.0,498.0,3126.0,6833.0,4076.0,1239.0,5438.0,2801.0,2923.0,1723.0,4326.0,711.0,1786.0,1658.0,815.0,1725.0,1179.0,4359.0,1424.0,4799.0,3785.0,909.0,5926.0,9164.0,5309.0,4512.0,4603.0,266.0,538.0,481.0,2604.0,95151.3,1091289.0,1586537.470115
sub-NDARVN772GLC,966.0,810.0,2423.0,1669.0,745.0,4074.0,5234.0,4761.0,1041.0,5823.0,3165.0,3480.0,2203.0,3897.0,800.0,1381.0,2211.0,978.0,1771.0,1618.0,4112.0,1263.0,5211.0,4611.0,1109.0,7572.0,8722.0,6640.0,4713.0,4853.0,311.0,621.0,462.0,2714.0,101964.0,1340921.0,1791180.455432
sub-NDARVN892TCF,1093.0,813.0,2552.0,2363.0,615.0,3959.0,4530.0,4326.0,1454.0,6764.0,2993.0,3833.0,1788.0,3700.0,719.0,1510.0,1921.0,910.0,1646.0,1952.0,4614.0,1754.0,4960.0,4223.0,1090.0,7457.0,8607.0,6038.0,5339.0,4701.0,306.0,571.0,732.0,2941.0,102776.0,1244625.0,1708257.228695
sub-NDARVN899GWP,1105.0,692.0,2483.0,1455.0,422.0,3572.0,4187.0,3269.0,1230.0,4729.0,2606.0,2788.0,1538.0,3063.0,796.0,1451.0,1536.0,600.0,1425.0,1471.0,4436.0,1343.0,5371.0,4469.0,669.0,5723.0,7310.0,5774.0,4498.0,4839.0,257.0,400.0,489.0,2159.0,88153.2,1090335.0,1517842.289091
sub-NDARVN920VHJ,1109.0,1068.0,2645.0,1988.0,627.0,3346.0,5205.0,4143.0,1133.0,6286.0,2596.0,3585.0,2146.0,4297.0,733.0,1817.0,2015.0,830.0,1720.0,1939.0,5024.0,1378.0,5358.0,4876.0,938.0,7821.0,9688.0,7277.0,5032.0,4873.0,305.0,588.0,551.0,2594.0,105533.0,1206455.0,1709771.756956
sub-NDARVP109DF0,1766.0,1089.0,2977.0,1826.0,625.0,5354.0,5824.0,5363.0,1043.0,8154.0,3804.0,3688.0,2269.0,4613.0,799.0,1140.0,2856.0,1110.0,2433.0,1924.0,3918.0,1523.0,6261.0,4851.0,1325.0,9579.0,11943.0,5480.0,5415.0,5449.0,346.0,592.0,621.0,3808.0,119768.0,1472241.175505,1964909.466421
sub-NDARVP135ZGE,1367.0,770.0,3338.0,1604.0,450.0,3238.0,4633.0,2882.0,1165.0,5822.0,2632.0,3668.0,1802.0,3262.0,656.0,1159.0,2159.0,686.0,1468.0,1592.0,3156.0,1340.0,6182.0,2620.0,849.0,6061.0,8967.0,3353.0,3978.0,4238.0,327.0,449.0,383.0,2211.0,88468.1,1057547.0,1503422.794675
sub-NDARVP281CJ4,805.0,507.0,2296.0,1565.0,372.0,3193.0,4113.0,3507.0,1144.0,5551.0,2184.0,3128.0,1798.0,2858.0,534.0,1311.0,1339.0,612.0,1338.0,1488.0,4462.0,1344.0,4580.0,3719.0,631.0,5552.0,7173.0,5895.0,3942.0,3815.0,285.0,460.0,483.0,2274.0,84259.8,1027501.0,1343203.740713
sub-NDARVP285RXV,1497.0,776.0,2196.0,1529.0,601.0,3643.0,4968.0,3906.0,1284.0,5385.0,2653.0,3024.0,1984.0,3827.0,673.0,1570.0,1889.0,786.0,1391.0,1218.0,3984.0,1350.0,5295.0,4477.0,852.0,6127.0,7500.0,6985.0,4538.0,5125.0,367.0,556.0,518.0,2540.0,95013.9,1276672.0,1677872.841499
sub-NDARVP520BAW,1577.0,636.0,3250.0,1556.0,526.0,3279.0,5442.0,3293.0,866.0,5910.0,2833.0,3920.0,1949.0,3478.0,609.0,1646.0,1861.0,806.0,1334.0,1727.0,2986.0,1089.0,6116.0,3408.0,775.0,6223.0,8795.0,4482.0,4362.0,4177.0,321.0,583.0,491.0,2233.0,92539.9,1127340.0,1586059.051075
sub-NDARVP838PLC,1275.0,731.0,2127.0,1928.0,404.0,2710.0,4729.0,3118.0,778.0,5375.0,2260.0,3743.0,1723.0,3304.0,571.0,1634.0,1578.0,645.0,1084.0,1925.0,4899.0,1075.0,4657.0,4140.0,838.0,5684.0,7581.0,5623.0,4834.0,4408.0,270.0,569.0,564.0,1892.0,88674.2,1011533.0,1405201.615403
sub-NDARVP894EX0,1467.0,688.0,2254.0,1752.0,557.0,3607.0,7256.0,4360.0,1184.0,6421.0,3087.0,3366.0,2271.0,3948.0,747.0,1329.0,1810.0,855.0,1565.0,1521.0,4538.0,1411.0,5432.0,4080.0,1077.0,7615.0,8038.0,6335.0,4438.0,4794.0,420.0,639.0,460.0,2411.0,101730.0,1226772.0,1653208.600021
sub-NDARVP953BBF,1330.0,784.0,2903.0,1742.0,559.0,3664.0,6109.0,4344.0,1362.0,7181.0,3411.0,3871.0,2324.0,4273.0,797.0,1789.0,1834.0,908.0,2006.0,1651.0,5489.0,1354.0,5787.0,5142.0,805.0,8014.0,9438.0,6820.0,5807.0,6480.0,340.0,530.0,596.0,2609.0,112069.0,1401104.0,1836872.883199
sub-NDARVR116KG5,1057.0,748.0,2424.0,1490.0,487.0,3363.0,5127.0,3839.0,1275.0,5462.0,2541.0,3205.0,1872.0,3866.0,672.0,1354.0,1692.0,714.0,1292.0,1515.0,4652.0,1465.0,5269.0,4237.0,949.0,6795.0,7581.0,6311.0,4990.0,5393.0,268.0,507.0,488.0,2706.0,95606.7,1172805.0,1647369.703696
sub-NDARVR601FUT,1086.0,732.0,1909.0,1558.0,382.0,2827.0,5128.0,3180.0,1122.0,5284.0,2610.0,3135.0,1892.0,3161.0,659.0,1374.0,1763.0,918.0,1724.0,1423.0,3893.0,1566.0,4756.0,4118.0,735.0,5860.0,7567.0,4996.0,4186.0,3976.0,306.0,495.0,570.0,3033.0,87930.8,1160398.0,1603689.03551
sub-NDARVR636CY5,977.0,583.0,2054.0,1913.0,562.0,3372.0,5246.0,4254.0,1098.0,5471.0,2987.0,2826.0,1773.0,3679.0,571.0,1398.0,2482.0,810.0,1959.0,1774.0,4394.0,1453.0,4660.0,4792.0,725.0,6251.0,7400.0,5838.0,4743.0,5237.0,323.0,475.0,588.0,2698.0,95365.1,1169159.0,1622161.591659
sub-NDARVT231LJG,1039.0,803.0,1964.0,1637.0,481.0,3061.0,4705.0,2841.0,1149.0,5209.0,2432.0,3783.0,1614.0,3014.0,645.0,1450.0,1444.0,744.0,1503.0,1750.0,4173.0,1211.0,5086.0,3353.0,690.0,6117.0,8078.0,5053.0,4231.0,3696.0,368.0,556.0,573.0,2183.0,86638.3,1127609.0,1568427.024108
sub-NDARVT454LAE,739.0,504.0,2065.0,1501.0,501.0,2208.0,3593.0,2398.0,1027.0,3318.0,1661.0,2470.0,1511.0,2616.0,548.0,1423.0,1507.0,605.0,1050.0,1303.0,4336.0,913.0,4945.0,3864.0,611.0,4272.0,6536.0,5035.0,3522.0,3405.0,228.0,465.0,417.0,2324.0,73420.5,954773.0,1417573.965647
sub-NDARVT488RXJ,909.0,679.0,2988.0,1678.0,519.0,3729.0,4595.0,3976.0,1126.0,6294.0,3080.0,3469.0,1981.0,3614.0,631.0,1869.0,2108.0,905.0,1586.0,1531.0,4530.0,1410.0,5882.0,4245.0,1035.0,7350.0,8254.0,5992.0,4605.0,4575.0,344.0,545.0,571.0,2421.0,99027.8,1200665.0,1857969.556537
sub-NDARVT648BWF,952.0,796.0,1814.0,1646.0,393.0,3738.0,3831.0,3315.0,1131.0,6211.0,2764.0,3023.0,1867.0,3191.0,760.0,1417.0,1725.0,900.0,1521.0,1562.0,4189.0,1255.0,4902.0,3754.0,957.0,6020.0,7530.0,5456.0,4366.0,3511.0,274.0,498.0,510.0,2337.0,88113.0,1172365.0,1557116.092436
sub-NDARVU223DDB,1765.0,678.0,2906.0,1530.0,729.0,4065.0,5682.0,3601.0,1359.0,5306.0,3613.0,3103.0,2286.0,3702.0,720.0,1513.0,1528.0,839.0,1430.0,1536.0,5511.0,1871.0,5829.0,4258.0,854.0,7243.0,9991.0,6155.0,5315.0,6398.0,390.0,582.0,567.0,2951.0,105803.0,1322702.0,1840450.934303
sub-NDARVU320XJZ,1237.0,694.0,2282.0,1612.0,594.0,3657.0,5602.0,4483.0,1345.0,6326.0,2908.0,3250.0,2007.0,3930.0,621.0,1344.0,1867.0,753.0,1531.0,1613.0,4163.0,1599.0,4229.0,4556.0,696.0,6460.0,8642.0,6058.0,4897.0,4034.0,319.0,657.0,542.0,2300.0,96811.5,1188221.0,1592988.853243
